ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13356805,JH137000,02/02/2024 02:00:00 AM,056XX W CORNELIA AVE,0650,BURGLARY,HOME INVASION,APARTMENT,true,true,1633,016,30,15,05,1138118,1922705,2024,12/21/2024 03:40:46 PM,41.944038187,-87.767748725,POINT (-87.767748725 41.944038187)
13357254,JH138770,02/01/2024 10:00:00 PM,052XX S LOTUS AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,false,false,0814,008,23,56,05,1140915,1869375,2024,12/21/2024 03:40:46 PM,41.79764254,-87.758780097,POINT (-87.758780097 41.79764254)
13363521,JH146179,02/01/2024 09:08:00 PM,013XX W PRATT BLVD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2431,024,49,1,05,1166033,1945299,2024,12/21/2024 03:40:46 PM,42.005485601,-87.664497235,POINT (-87.664497235 42.005485601)
13356118,JH137181,02/01/2024 09:00:00 PM,008XX N CARPENTER ST,0620,BURGLARY,UNLAWFUL ENTRY,OTHER (SPECIFY),false,false,1213,012,27,24,05,1169304,1905677,2024,12/21/2024 03:40:46 PM,41.896690577,-87.653619125,POINT (-87.653619125 41.896690577)
13359419,JH141494,02/01/2024 08:00:00 PM,005XX E 50TH PL,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0223,002,20,38,05,1180548,1871647,2024,12/21/2024 03:40:46 PM,41.803058246,-87.61337019,POINT (-87.61337019 41.803058246)
13357650,JH138569,02/01/2024 04:41:00 PM,053XX N GLENWOOD AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2013,020,48,77,05,1166016,1935749,2024,12/21/2024 03:40:46 PM,41.979280529,-87.664834054,POINT (-87.664834054 41.979280529)
13355515,JH136484,02/01/2024 04:01:00 PM,039XX W GRENSHAW ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1132,011,24,29,05,1150307,1894751,2024,12/21/2024 03:40:46 PM,41.86710024,-87.723677264,POINT (-87.723677264 41.86710024)
13456905,JH259198,02/01/2024 12:00:00 PM,008XX W CUYLER AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1915,019,46,3,05,1170034,1927279,2024,12/21/2024 03:40:46 PM,41.955951611,-87.650305974,POINT (-87.650305974 41.955951611)
13355234,JH136276,02/01/2024 11:30:00 AM,039XX N JANSSEN AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1922,019,46,6,05,1165821,1926300,2024,12/21/2024 03:40:46 PM,41.953356289,-87.665821904,POINT (-87.665821904 41.953356289)
13358090,JH139743,02/01/2024 10:00:00 AM,103XX S INDIANA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,0512,005,9,49,05,1179413,1836306,2024,12/21/2024 03:40:46 PM,41.706104607,-87.618609472,POINT (-87.618609472 41.706104607)
13355126,JH136138,02/01/2024 08:45:00 AM,051XX S PRINCETON AVE,0650,BURGLARY,HOME INVASION,APARTMENT,false,false,0935,009,20,37,05,1175153,1871027,2024,12/21/2024 03:40:46 PM,41.801479209,-87.633174536,POINT (-87.633174536 41.801479209)
13355826,JH136961,02/01/2024 08:00:00 AM,017XX W ALTGELD ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1931,019,32,7,05,1164516,1916912,2024,12/21/2024 03:40:46 PM,41.927622911,-87.670885873,POINT (-87.670885873 41.927622911)
13355093,JH135971,02/01/2024 05:10:00 AM,030XX W 47TH ST,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,0922,009,14,58,05,1156925,1873330,2024,12/21/2024 03:40:46 PM,41.808186945,-87.699961445,POINT (-87.699961445 41.808186945)
13354769,JH135762,02/01/2024 04:50:00 AM,079XX S WABASH AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0623,006,6,44,05,1178087,1852414,2024,12/21/2024 03:40:46 PM,41.750337109,-87.622978389,POINT (-87.622978389 41.750337109)
13355767,JH135757,02/01/2024 04:39:00 AM,044XX W LAWRENCE AVE,0610,BURGLARY,FORCIBLE ENTRY,TAVERN / LIQUOR STORE,false,false,1722,017,39,16,05,1145410,1931524,2024,12/21/2024 03:40:46 PM,41.968103091,-87.74072215,POINT (-87.74072215 41.968103091)
13354743,JH135755,02/01/2024 03:30:00 AM,080XX S CHRISTIANA AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,false,false,0834,008,18,70,05,1155452,1850860,2024,12/21/2024 03:40:46 PM,41.746555554,-87.705965343,POINT (-87.705965343 41.746555554)
13354758,JH135728,02/01/2024 03:14:00 AM,006XX E 79TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,0624,006,6,44,05,1181686,1852760,2024,12/21/2024 03:40:46 PM,41.751204276,-87.609779467,POINT (-87.609779467 41.751204276)
13355713,JH135739,02/01/2024 02:47:00 AM,010XX W LAKE ST,0610,BURGLARY,FORCIBLE ENTRY,DRUG STORE,false,false,1214,012,27,28,05,1169328,1901620,2024,12/21/2024 03:40:46 PM,41.885557376,-87.65364901,POINT (-87.65364901 41.885557376)
13354742,JH135722,02/01/2024 01:45:00 AM,042XX W ARMITAGE AVE,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,false,false,2534,025,26,20,05,1147826,1912951,2024,12/21/2024 03:40:46 PM,41.917091011,-87.732317425,POINT (-87.732317425 41.917091011)
13578502,JH405804,02/01/2024 12:00:00 AM,036XX N BROADWAY,0620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,1925,019,46,6,05,1170779,1924379,2024,12/21/2024 03:40:46 PM,41.947977584,-87.647652496,POINT (-87.647652496 41.947977584)
13355638,JH136687,02/01/2024 12:00:00 AM,053XX N MELVINA AVE,0650,BURGLARY,HOME INVASION,RESIDENCE,false,false,1622,016,45,11,05,1133730,1935189,2024,12/21/2024 03:40:46 PM,41.978373854,-87.783582921,POINT (-87.783582921 41.978373854)
13576352,JH403115,02/01/2024 12:00:00 AM,048XX S CHICAGO BEACH DR,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0222,002,5,39,05,1187888,1873183,2024,12/21/2024 03:40:46 PM,41.807101267,-87.586402447,POINT (-87.586402447 41.807101267)
13501858,JH313800,02/01/2024 12:00:00 AM,091XX S SOUTH CHICAGO AVE,0620,BURGLARY,UNLAWFUL ENTRY,CHA APARTMENT,false,false,0423,004,7,46,05,1196826,1844863,2024,12/21/2024 03:40:46 PM,41.729171506,-87.55456177,POINT (-87.55456177 41.729171506)
13354815,JH135871,01/31/2024 10:00:00 PM,034XX N AVERS AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,1732,017,30,21,05,1150117,1922597,2024,12/21/2024 03:40:46 PM,41.9435161,-87.723648213,POINT (-87.723648213 41.9435161)
13354650,JH135669,01/31/2024 09:27:00 PM,023XX W 80TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0835,008,18,70,05,1162241,1851552,2024,12/21/2024 03:40:46 PM,41.748315983,-87.681069424,POINT (-87.681069424 41.748315983)
13355424,JH136676,01/31/2024 08:00:00 PM,066XX S TALMAN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,0831,008,16,66,05,1159853,1860439,2024,12/21/2024 03:40:46 PM,41.772752583,-87.689576226,POINT (-87.689576226 41.772752583)
13354520,JH135477,01/31/2024 06:45:00 PM,041XX W ADAMS ST,0620,BURGLARY,UNLAWFUL ENTRY,STREET,false,false,1115,011,28,26,05,1148764,1898688,2024,12/21/2024 03:40:46 PM,41.877933757,-87.729240158,POINT (-87.729240158 41.877933757)
13354391,JH135143,01/31/2024 02:25:00 PM,009XX N HAMLIN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1112,011,27,23,05,1150881,1905992,2024,12/21/2024 03:40:46 PM,41.897935551,-87.721275699,POINT (-87.721275699 41.897935551)
13354326,JH135051,01/31/2024 12:39:00 PM,020XX W 23RD ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,false,true,1034,010,25,31,05,1162905,1888733,2024,12/21/2024 03:40:46 PM,41.850331447,-87.677596943,POINT (-87.677596943 41.850331447)
13355666,JH136821,01/31/2024 12:30:00 PM,023XX W GRENSHAW ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,false,false,1225,012,28,28,05,1161003,1894992,2024,12/21/2024 03:40:46 PM,41.867546409,-87.684403999,POINT (-87.684403999 41.867546409)
13354101,JH134933,01/31/2024 11:40:00 AM,028XX W LAWRENCE AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,false,false,1911,019,40,4,05,1156778,1931761,2024,12/21/2024 03:40:46 PM,41.968530056,-87.698916131,POINT (-87.698916131 41.968530056)
13354155,JH135138,01/31/2024 11:00:00 AM,015XX N SEDGWICK ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1821,018,2,8,05,1173365,1910568,2024,12/21/2024 03:40:46 PM,41.910022484,-87.63855839,POINT (-87.63855839 41.910022484)
13354494,JH135501,01/31/2024 09:00:00 AM,062XX S DR MARTIN LUTHER KING JR DR,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0311,003,20,40,05,1179993,1863678,2024,12/21/2024 03:40:46 PM,41.781203314,-87.615649592,POINT (-87.615649592 41.781203314)
13354540,JH135437,01/31/2024 08:20:00 AM,024XX W NORTH SHORE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2412,024,50,2,05,1158658,1944395,2024,12/21/2024 03:40:46 PM,42.003159884,-87.691655397,POINT (-87.691655397 42.003159884)
13355754,JH136889,01/31/2024 08:00:00 AM,007XX W WASHINGTON BLVD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1224,012,34,28,05,1171187,1900758,2024,12/21/2024 03:40:46 PM,41.883151383,-87.646847771,POINT (-87.646847771 41.883151383)
13355182,JH136238,01/31/2024 06:45:00 AM,016XX W FARGO AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2422,024,49,1,05,1164165,1949490,2024,12/21/2024 03:40:46 PM,42.017025624,-87.671250488,POINT (-87.671250488 42.017025624)
13353700,JH134534,01/31/2024 02:36:00 AM,040XX N AVERS AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,1723,017,45,16,05,1150002,1926597,2024,12/21/2024 03:40:46 PM,41.954494653,-87.723966372,POINT (-87.723966372 41.954494653)
13353699,JH134531,01/31/2024 01:00:00 AM,003XX W HUBBARD ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,true,false,1831,018,42,8,05,1174164,1903263,2024,12/21/2024 03:40:46 PM,41.889959383,-87.635841395,POINT (-87.635841395 41.889959383)
13354092,JH134691,01/31/2024 12:00:00 AM,010XX E 73RD ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,true,0324,003,5,69,05,1184651,1856830,2024,12/21/2024 03:40:46 PM,41.762303822,-87.598786988,POINT (-87.598786988 41.762303822)
13353487,JH134373,01/30/2024 08:15:00 PM,053XX S KIMBARK AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,false,false,0234,002,5,41,05,1185568,1870135,2024,12/21/2024 03:40:46 PM,41.798792341,-87.595007398,POINT (-87.595007398 41.798792341)
13353660,JH134506,01/30/2024 08:00:00 PM,082XX S LANGLEY AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0631,006,6,44,05,1182329,1850560,2024,12/21/2024 03:40:46 PM,41.745152375,-87.607491221,POINT (-87.607491221 41.745152375)
13353721,JH134505,01/30/2024 05:00:00 PM,057XX N SHERIDAN RD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2022,020,48,77,05,1168592,1938373,2024,12/21/2024 03:40:46 PM,41.986425291,-87.655284282,POINT (-87.655284282 41.986425291)
13353131,JH133899,01/30/2024 02:00:00 PM,032XX S GREEN ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,false,false,0913,009,11,60,05,1171229,1883559,2024,12/21/2024 03:40:46 PM,41.835955058,-87.647198257,POINT (-87.647198257 41.835955058)
13355321,JH136477,01/30/2024 02:00:00 PM,069XX N ASHLAND BLVD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2431,024,49,1,05,1164531,1945882,2024,12/21/2024 03:40:46 PM,42.00711743,-87.670006581,POINT (-87.670006581 42.00711743)
13353911,JH134820,01/30/2024 01:00:00 PM,020XX W 70TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0735,007,17,67,05,1163881,1857900,2024,12/21/2024 03:40:46 PM,41.765701532,-87.67488184,POINT (-87.67488184 41.765701532)
13353169,JH133996,01/30/2024 12:00:00 PM,054XX S HYDE PARK BLVD,0610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),false,false,0234,002,5,41,05,1188573,1869659,2024,12/21/2024 03:40:46 PM,41.797414808,-87.584002797,POINT (-87.584002797 41.797414808)
13353122,JH133713,01/30/2024 11:30:00 AM,088XX S RACINE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2222,022,21,71,05,1169872,1846140,2024,12/21/2024 03:40:46 PM,41.733302559,-87.653263522,POINT (-87.653263522 41.733302559)
13355038,JH136172,01/30/2024 10:15:00 AM,010XX N LOREL AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1524,015,37,25,05,1140485,1906380,2024,12/21/2024 03:40:46 PM,41.899197439,-87.759450134,POINT (-87.759450134 41.899197439)
13353545,JH134395,01/30/2024 10:00:00 AM,029XX S CANAL ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0914,009,11,60,05,1173767,1885448,2024,12/21/2024 03:40:46 PM,41.841082621,-87.637829386,POINT (-87.637829386 41.841082621)
13360024,JH142146,01/30/2024 09:00:00 AM,018XX S KEELER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1012,010,24,29,05,1148681,1890648,2024,12/21/2024 03:40:46 PM,41.855872639,-87.729752479,POINT (-87.729752479 41.855872639)
13354003,JH134074,01/30/2024 08:20:00 AM,011XX W TAYLOR ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1232,012,34,28,05,1169059,1895747,2024,12/21/2024 03:40:46 PM,41.86944727,-87.654807324,POINT (-87.654807324 41.86944727)
13353510,JH134385,01/30/2024 07:00:00 AM,056XX S KENWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0235,002,5,41,05,1186066,1867968,2024,12/21/2024 03:40:46 PM,41.792834174,-87.593249566,POINT (-87.593249566 41.792834174)
13352702,JH133320,01/30/2024 05:06:00 AM,025XX E 76TH ST,0650,BURGLARY,HOME INVASION,APARTMENT,false,false,0421,004,7,43,05,1194419,1855061,2024,12/21/2024 03:40:46 PM,41.757215086,-87.563044633,POINT (-87.563044633 41.757215086)
13353001,JH133574,01/30/2024 04:14:00 AM,063XX N BROADWAY,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,2433,024,48,77,05,1167153,1942227,2024,12/21/2024 03:40:46 PM,41.997031894,-87.6604655,POINT (-87.6604655 41.997031894)
13352678,JH133298,01/30/2024 04:05:00 AM,011XX W GRAND AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,STREET,false,false,1214,012,27,24,05,1168820,1903636,2024,12/21/2024 03:40:46 PM,41.891100445,-87.65545599,POINT (-87.65545599 41.891100445)
13352718,JH133288,01/30/2024 03:47:00 AM,027XX N MILWAUKEE AVE,0610,BURGLARY,FORCIBLE ENTRY,BAR OR TAVERN,true,false,1412,014,35,22,05,1153804,1917985,2024,12/21/2024 03:40:46 PM,41.93078766,-87.710219712,POINT (-87.710219712 41.93078766)
13356980,JH135994,01/30/2024 03:37:00 AM,029XX N MILWAUKEE AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,STREET,true,false,1412,014,35,21,05,1152241,1919242,2024,12/21/2024 03:40:46 PM,41.934267997,-87.715930174,POINT (-87.715930174 41.934267997)
13352862,JH133355,01/30/2024 03:22:00 AM,037XX W FULLERTON AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,true,false,2524,025,35,22,05,1151086,1915697,2024,12/21/2024 03:40:46 PM,41.924562963,-87.720267965,POINT (-87.720267965 41.924562963)
13352880,JH133452,01/30/2024 01:30:00 AM,025XX W NORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,1434,014,1,24,05,1159297,1910555,2024,12/21/2024 03:40:46 PM,41.910287877,-87.690238814,POINT (-87.690238814 41.910287877)
13360837,JH142992,01/30/2024 12:01:00 AM,007XX E 90TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,true,true,0633,006,8,44,05,1182674,1845461,2024,12/21/2024 03:40:46 PM,41.731152152,-87.606384916,POINT (-87.606384916 41.731152152)
13352985,JH133648,01/30/2024 12:00:00 AM,070XX S DORCHESTER AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0321,003,5,43,05,1186751,1858714,2024,12/21/2024 03:40:46 PM,41.767424222,-87.591030715,POINT (-87.591030715 41.767424222)
13352559,JH133185,01/29/2024 09:59:00 PM,006XX S WELLS ST,0610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,true,false,0123,001,34,32,05,1174816,1897499,2024,12/21/2024 03:40:46 PM,41.874128055,-87.633619572,POINT (-87.633619572 41.874128055)
13353535,JH134021,01/29/2024 08:30:00 PM,013XX S KEDVALE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1011,010,24,29,05,1148931,1893437,2024,12/21/2024 03:40:46 PM,41.863521171,-87.728762763,POINT (-87.728762763 41.863521171)
13352796,JH133352,01/29/2024 07:00:00 PM,014XX W BALMORAL AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,2013,020,48,77,05,1165415,1935957,2024,12/21/2024 03:40:46 PM,41.979864137,-87.667038318,POINT (-87.667038318 41.979864137)
13357406,JH139052,01/29/2024 06:30:00 PM,010XX E 87TH ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),false,false,0412,004,8,44,05,1184800,1847514,2024,12/21/2024 03:40:46 PM,41.736736273,-87.598532484,POINT (-87.598532484 41.736736273)
13352418,JH132925,01/29/2024 05:49:00 PM,051XX N KENNETH AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1712,017,39,14,05,1145770,1933689,2024,12/21/2024 03:40:46 PM,41.974037172,-87.739343247,POINT (-87.739343247 41.974037172)
13352158,JH132862,01/29/2024 04:15:00 PM,016XX W LUNT AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,false,false,2431,024,49,1,05,1164228,1946578,2024,12/21/2024 03:40:46 PM,42.009033705,-87.671101561,POINT (-87.671101561 42.009033705)
13352288,JH132760,01/29/2024 03:40:00 PM,084XX W CATALPA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1614,016,41,76,05,1119066,1935437,2024,12/21/2024 03:40:46 PM,41.979299977,-87.837506144,POINT (-87.837506144 41.979299977)
13352791,JH133374,01/29/2024 03:00:00 PM,053XX N CLARK ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,2012,020,40,77,05,1165069,1935480,2024,12/21/2024 03:40:46 PM,41.978562611,-87.668324385,POINT (-87.668324385 41.978562611)
13352274,JH133066,01/29/2024 02:00:00 PM,016XX N WOLCOTT AVE,0650,BURGLARY,HOME INVASION,RESIDENCE,false,false,1434,014,32,24,05,1163431,1910947,2024,12/21/2024 03:40:46 PM,41.911277494,-87.675041067,POINT (-87.675041067 41.911277494)
13352000,JH132518,01/29/2024 01:37:00 PM,079XX S MARQUETTE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,true,0422,004,7,46,05,1195559,1852787,2024,12/21/2024 03:40:46 PM,41.750946973,-87.558941807,POINT (-87.558941807 41.750946973)
13353534,JH134340,01/29/2024 09:00:00 AM,020XX W WARREN BLVD,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1223,012,27,28,05,1162769,1900351,2024,12/21/2024 03:40:46 PM,41.882215163,-87.677770467,POINT (-87.677770467 41.882215163)
13351690,JH132037,01/29/2024 04:45:00 AM,008XX N STATE ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,1832,018,42,8,05,1176205,1906429,2024,12/21/2024 03:40:46 PM,41.898601278,-87.628250467,POINT (-87.628250467 41.898601278)
13351729,JH132070,01/29/2024 04:20:00 AM,029XX W WASHINGTON BLVD,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1222,012,27,27,05,1156766,1900541,2024,12/21/2024 03:40:46 PM,41.882860259,-87.699808391,POINT (-87.699808391 41.882860259)
13351524,JH131971,01/29/2024 03:36:00 AM,069XX S KIMBARK AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0321,003,5,69,05,1185932,1859253,2024,12/21/2024 03:40:46 PM,41.768922643,-87.594015678,POINT (-87.594015678 41.768922643)
13359900,JH141930,01/29/2024 03:00:00 AM,043XX N SHERIDAN RD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,true,false,1915,019,46,3,05,1168824,1928870,2024,12/21/2024 03:40:46 PM,41.960343749,-87.654707869,POINT (-87.654707869 41.960343749)
13351842,JH132366,01/29/2024 12:48:00 AM,006XX N GREEN ST,0610,BURGLARY,FORCIBLE ENTRY,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1214,012,27,24,05,1170598,1904962,2024,12/21/2024 03:40:46 PM,41.894700343,-87.648887462,POINT (-87.648887462 41.894700343)
13351843,JH132145,01/29/2024 12:48:00 AM,006XX N GREEN ST,0610,BURGLARY,FORCIBLE ENTRY,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1214,012,27,24,05,1170598,1904962,2024,12/21/2024 03:40:46 PM,41.894700343,-87.648887462,POINT (-87.648887462 41.894700343)
13355314,JH136514,01/29/2024 12:00:00 AM,088XX S DANTE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0412,004,8,48,05,1187329,1846691,2024,12/21/2024 03:40:46 PM,41.73441825,-87.589293223,POINT (-87.589293223 41.73441825)
13439606,JH237794,01/28/2024 10:00:00 PM,058XX N MULLIGAN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1622,016,45,10,05,1132933,1938514,2024,12/21/2024 03:40:46 PM,41.987511956,-87.786435884,POINT (-87.786435884 41.987511956)
13351424,JH131807,01/28/2024 09:55:00 PM,033XX W FULLERTON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,true,false,1413,014,35,22,05,1153582,1915755,2024,12/21/2024 03:40:46 PM,41.924672785,-87.711094988,POINT (-87.711094988 41.924672785)
13354310,JH135243,01/28/2024 08:00:00 PM,015XX N ROCKWELL ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1423,014,26,24,05,1158794,1910201,2024,12/21/2024 03:40:46 PM,41.909326806,-87.692096365,POINT (-87.692096365 41.909326806)
13351709,JH132174,01/28/2024 07:00:00 PM,045XX N AVERS AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,1723,017,33,14,05,1149904,1929965,2024,12/21/2024 03:40:46 PM,41.963738601,-87.724238631,POINT (-87.724238631 41.963738601)
13351807,JH132161,01/28/2024 06:00:00 PM,077XX S RIDGELAND AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0414,004,8,43,05,1189211,1854069,2024,12/21/2024 03:40:46 PM,41.754619327,-87.582162574,POINT (-87.582162574 41.754619327)
13351885,JH131716,01/28/2024 06:00:00 PM,055XX W RACE AVE,0620,BURGLARY,UNLAWFUL ENTRY,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,true,false,1523,015,37,25,05,1139323,1902766,2024,12/21/2024 03:40:46 PM,41.889301428,-87.763806307,POINT (-87.763806307 41.889301428)
13355973,JH132117,01/28/2024 01:00:00 PM,032XX N AUSTIN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1633,016,30,15,05,1135812,1921104,2024,12/21/2024 03:40:46 PM,41.939686314,-87.776262922,POINT (-87.776262922 41.939686314)
13351801,JH131362,01/28/2024 12:06:00 PM,072XX S YATES BLVD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0334,003,7,43,05,1193461,1857491,2024,12/21/2024 03:40:46 PM,41.763906678,-87.566476099,POINT (-87.566476099 41.763906678)
13351530,JH131043,01/28/2024 08:08:00 AM,024XX N CLARK ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,1935,019,43,7,05,1172689,1916462,2024,12/21/2024 03:40:46 PM,41.926210895,-87.640866889,POINT (-87.640866889 41.926210895)
13350692,JH130995,01/28/2024 06:25:00 AM,001XX W KINZIE ST,0620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,false,false,1831,018,42,8,05,1175321,1902997,2024,12/21/2024 03:40:46 PM,41.889203579,-87.631600408,POINT (-87.631600408 41.889203579)
13350724,JH131028,01/28/2024 06:11:00 AM,0000X W KINZIE ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,1831,018,42,8,05,1175683,1903007,2024,12/21/2024 03:40:46 PM,41.889222888,-87.630270712,POINT (-87.630270712 41.889222888)
13351572,JH130965,01/28/2024 05:10:00 AM,078XX S ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,0611,006,17,71,05,1167038,1852647,2024,12/21/2024 03:40:46 PM,41.751219684,-87.663460293,POINT (-87.663460293 41.751219684)
13351533,JH131265,01/28/2024 04:34:00 AM,024XX N CLARK ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,1935,019,43,7,05,1172538,1916799,2024,12/21/2024 03:40:46 PM,41.927138982,-87.641411745,POINT (-87.641411745 41.927138982)
13360280,JH142404,01/28/2024 12:00:00 AM,072XX S ELLIS AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0324,003,5,69,05,1184144,1857235,2024,12/21/2024 03:40:46 PM,41.763427047,-87.600632547,POINT (-87.600632547 41.763427047)
13350512,JH130843,01/28/2024 12:00:00 AM,109XX S DR MARTIN LUTHER KING JR DR,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0513,005,9,49,05,1180852,1832534,2024,12/21/2024 03:40:46 PM,41.695720836,-87.613455437,POINT (-87.613455437 41.695720836)
13350946,JH130949,01/27/2024 10:30:00 PM,034XX N OCONTO AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1631,016,38,17,05,1127139,1922104,2024,12/21/2024 03:40:46 PM,41.942580669,-87.808116926,POINT (-87.808116926 41.942580669)
13350550,JH130661,01/27/2024 08:35:00 PM,106XX S PRAIRIE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,false,false,0512,005,9,49,05,1179797,1834501,2024,12/21/2024 03:40:46 PM,41.701142687,-87.617258257,POINT (-87.617258257 41.701142687)
