P1_001N,GEO_ID,state,county,tract,block group
3274,1500000US170318241141,17,031,824114,1
1812,1500000US170318241151,17,031,824115,1
2031,1500000US170318241152,17,031,824115,2
1837,1500000US170318241161,17,031,824116,1
1469,1500000US170318241163,17,031,824116,3
721,1500000US170318241162,17,031,824116,2
1217,1500000US170318241164,17,031,824116,4
1395,1500000US170318241192,17,031,824119,2
1748,1500000US170318241191,17,031,824119,1
2313,1500000US170318241193,17,031,824119,3
1368,1500000US170318241212,17,031,824121,2
1770,1500000US170318241211,17,031,824121,1
1984,1500000US170318241223,17,031,824122,3
1731,1500000US170318241221,17,031,824122,1
2494,1500000US170318241222,17,031,824122,2
2137,1500000US170318241233,17,031,824123,3
1096,1500000US170318241231,17,031,824123,1
2203,1500000US170318241232,17,031,824123,2
1262,1500000US170318241234,17,031,824123,4
1055,1500000US170318241235,17,031,824123,5
1453,1500000US170318241241,17,031,824124,1
2226,1500000US170318241242,17,031,824124,2
1848,1500000US170318241252,17,031,824125,2
2250,1500000US170318241251,17,031,824125,1
3674,1500000US170318241262,17,031,824126,2
2277,1500000US170318241261,17,031,824126,1
1830,1500000US170318241271,17,031,824127,1
1876,1500000US170318241272,17,031,824127,2
1797,1500000US170318241281,17,031,824128,1
2841,1500000US170318241282,17,031,824128,2
2004,1500000US170318241292,17,031,824129,2
2353,1500000US170318241291,17,031,824129,1
1275,1500000US170318243003,17,031,824300,3
1175,1500000US170318243001,17,031,824300,1
2049,1500000US170318243002,17,031,824300,2
2007,1500000US170318244001,17,031,824400,1
1321,1500000US170318245032,17,031,824503,2
1622,1500000US170318245035,17,031,824503,5
865,1500000US170318245031,17,031,824503,1
1161,1500000US170318245033,17,031,824503,3
1911,1500000US170318245034,17,031,824503,4
854,1500000US170318245053,17,031,824505,3
1856,1500000US170318245051,17,031,824505,1
2297,1500000US170318245052,17,031,824505,2
1776,1500000US170318245054,17,031,824505,4
2301,1500000US170318245071,17,031,824507,1
1835,1500000US170318245072,17,031,824507,2
2056,1500000US170318245081,17,031,824508,1
1643,1500000US170318245082,17,031,824508,2
947,1500000US170318245091,17,031,824509,1
939,1500000US170318245092,17,031,824509,2
2268,1500000US170318245093,17,031,824509,3
1174,1500000US170318246011,17,031,824601,1
1111,1500000US170318246012,17,031,824601,2
726,1500000US170318246013,17,031,824601,3
1381,1500000US170318246014,17,031,824601,4
1534,1500000US170318246023,17,031,824602,3
1436,1500000US170318246021,17,031,824602,1
1564,1500000US170318246022,17,031,824602,2
701,1500000US170318246024,17,031,824602,4
1010,1500000US170318246025,17,031,824602,5
1833,1500000US170318247011,17,031,824701,1
1037,1500000US170318247012,17,031,824701,2
912,1500000US170318247013,17,031,824701,3
1390,1500000US170318247021,17,031,824702,1
1665,1500000US170318247022,17,031,824702,2
2398,1500000US170318247023,17,031,824702,3
1665,1500000US170318248001,17,031,824800,1
1788,1500000US170318248004,17,031,824800,4
2013,1500000US170318248002,17,031,824800,2
1712,1500000US170318248003,17,031,824800,3
1324,1500000US170318249001,17,031,824900,1
1920,1500000US170318249002,17,031,824900,2
1741,1500000US170318250001,17,031,825000,1
1576,1500000US170318250003,17,031,825000,3
1449,1500000US170318250002,17,031,825000,2
690,1500000US170318252001,17,031,825200,1
1326,1500000US170318252002,17,031,825200,2
1763,1500000US170318253021,17,031,825302,1
1931,1500000US170318253022,17,031,825302,2
2244,1500000US170318253023,17,031,825302,3
1423,1500000US170318253031,17,031,825303,1
738,1500000US170318253034,17,031,825303,4
1022,1500000US170318253032,17,031,825303,2
602,1500000US170318253033,17,031,825303,3
1848,1500000US170318253041,17,031,825304,1
2075,1500000US170318253042,17,031,825304,2
1592,1500000US170318254001,17,031,825400,1
2377,1500000US170318254002,17,031,825400,2
1368,1500000US170318254003,17,031,825400,3
923,1500000US170318255011,17,031,825501,1
2276,1500000US170318255013,17,031,825501,3
2567,1500000US170318255012,17,031,825501,2
1203,1500000US170318255033,17,031,825503,3
780,1500000US170318255031,17,031,825503,1
1221,1500000US170318255032,17,031,825503,2
1521,1500000US170318255034,17,031,825503,4
1815,1500000US170318255035,17,031,825503,5
1858,1500000US170318255041,17,031,825504,1
1733,1500000US170318255042,17,031,825504,2
1044,1500000US170318255052,17,031,825505,2
1489,1500000US170318255051,17,031,825505,1
1187,1500000US170318255053,17,031,825505,3
1644,1500000US170318255054,17,031,825505,4
1350,1500000US170318256001,17,031,825600,1
1792,1500000US170318256002,17,031,825600,2
1347,1500000US170318256003,17,031,825600,3
649,1500000US170318256004,17,031,825600,4
794,1500000US170318257001,17,031,825700,1
2016,1500000US170318257002,17,031,825700,2
1236,1500000US170318257003,17,031,825700,3
692,1500000US170318258011,17,031,825801,1
1705,1500000US170318258012,17,031,825801,2
1172,1500000US170318258013,17,031,825801,3
1942,1500000US170318258021,17,031,825802,1
1872,1500000US170318258022,17,031,825802,2
2048,1500000US170318258023,17,031,825802,3
1163,1500000US170318258034,17,031,825803,4
1453,1500000US170318258031,17,031,825803,1
842,1500000US170318258032,17,031,825803,2
972,1500000US170318258033,17,031,825803,3
1478,1500000US170318258035,17,031,825803,5
1148,1500000US170318259002,17,031,825900,2
1071,1500000US170318259001,17,031,825900,1
1077,1500000US170318259003,17,031,825900,3
1038,1500000US170318260002,17,031,826000,2
644,1500000US170318260001,17,031,826000,1
978,1500000US170318260003,17,031,826000,3
1029,1500000US170318261001,17,031,826100,1
892,1500000US170318261004,17,031,826100,4
773,1500000US170318261002,17,031,826100,2
1196,1500000US170318261003,17,031,826100,3
845,1500000US170318261005,17,031,826100,5
1196,1500000US170318261006,17,031,826100,6
654,1500000US170318262011,17,031,826201,1
1297,1500000US170318262014,17,031,826201,4
793,1500000US170318262012,17,031,826201,2
1100,1500000US170318262013,17,031,826201,3
1402,1500000US170318262023,17,031,826202,3
1598,1500000US170318262021,17,031,826202,1
725,1500000US170318262022,17,031,826202,2
599,1500000US170318262024,17,031,826202,4
1386,1500000US170318262025,17,031,826202,5
1352,1500000US170318263011,17,031,826301,1
1109,1500000US170318263013,17,031,826301,3
1462,1500000US170318263012,17,031,826301,2
1035,1500000US170318263033,17,031,826303,3
885,1500000US170318263031,17,031,826303,1
836,1500000US170318263032,17,031,826303,2
1312,1500000US170318263034,17,031,826303,4
823,1500000US170318263042,17,031,826304,2
967,1500000US170318263041,17,031,826304,1
1084,1500000US170318263043,17,031,826304,3
1904,1500000US170318264012,17,031,826401,2
1821,1500000US170318264011,17,031,826401,1
1298,1500000US170318264023,17,031,826402,3
901,1500000US170318264021,17,031,826402,1
886,1500000US170318264022,17,031,826402,2
945,1500000US170318264024,17,031,826402,4
698,1500000US170318264025,17,031,826402,5
1731,1500000US170318265001,17,031,826500,1
1641,1500000US170318265004,17,031,826500,4
766,1500000US170318265002,17,031,826500,2
1476,1500000US170318265003,17,031,826500,3
1023,1500000US170318266002,17,031,826600,2
973,1500000US170318266001,17,031,826600,1
1319,1500000US170318266003,17,031,826600,3
693,1500000US170318266004,17,031,826600,4
587,1500000US170318266005,17,031,826600,5
1233,1500000US170318267001,17,031,826700,1
1561,1500000US170318267002,17,031,826700,2
841,1500000US170318267003,17,031,826700,3
938,1500000US170318267004,17,031,826700,4
1081,1500000US170318268001,17,031,826800,1
1614,1500000US170318268002,17,031,826800,2
1050,1500000US170318268003,17,031,826800,3
851,1500000US170318268004,17,031,826800,4
1462,1500000US170318269011,17,031,826901,1
502,1500000US170318269021,17,031,826902,1
753,1500000US170318269022,17,031,826902,2
1209,1500000US170318270001,17,031,827000,1
801,1500000US170318270002,17,031,827000,2
958,1500000US170318270003,17,031,827000,3
753,1500000US170318271001,17,031,827100,1
771,1500000US170318271003,17,031,827100,3
741,1500000US170318271002,17,031,827100,2
797,1500000US170318272003,17,031,827200,3
717,1500000US170318272004,17,031,827200,4
1505,1500000US170318272001,17,031,827200,1
674,1500000US170318272002,17,031,827200,2
771,1500000US170318273002,17,031,827300,2
475,1500000US170318273001,17,031,827300,1
1031,1500000US170318273003,17,031,827300,3
985,1500000US170318274002,17,031,827400,2
563,1500000US170318274001,17,031,827400,1
691,1500000US170318274003,17,031,827400,3
991,1500000US170318274004,17,031,827400,4
1298,1500000US170318275001,17,031,827500,1
1023,1500000US170318275003,17,031,827500,3
2144,1500000US170318275002,17,031,827500,2
596,1500000US170318276003,17,031,827600,3
835,1500000US170318276001,17,031,827600,1
1581,1500000US170318276002,17,031,827600,2
1530,1500000US170318277001,17,031,827700,1
922,1500000US170318277002,17,031,827700,2
1322,1500000US170318278011,17,031,827801,1
1971,1500000US170318278012,17,031,827801,2
1352,1500000US170318278013,17,031,827801,3
1555,1500000US170318278021,17,031,827802,1
1759,1500000US170318278022,17,031,827802,2
804,1500000US170318278042,17,031,827804,2
1285,1500000US170318278041,17,031,827804,1
1060,1500000US170318278043,17,031,827804,3
1227,1500000US170318278052,17,031,827805,2
962,1500000US170318278051,17,031,827805,1
764,1500000US170318278053,17,031,827805,3
819,1500000US170318279011,17,031,827901,1
1602,1500000US170318279012,17,031,827901,2
1319,1500000US170318279022,17,031,827902,2
1130,1500000US170318279021,17,031,827902,1
1218,1500000US170318279023,17,031,827902,3
891,1500000US170318279024,17,031,827902,4
1266,1500000US170318280001,17,031,828000,1
1443,1500000US170318280004,17,031,828000,4
1014,1500000US170318280002,17,031,828000,2
1688,1500000US170318280003,17,031,828000,3
947,1500000US170318281001,17,031,828100,1
1414,1500000US170318281002,17,031,828100,2
989,1500000US170318281003,17,031,828100,3
979,1500000US170318281004,17,031,828100,4
754,1500000US170318281005,17,031,828100,5
2497,1500000US170318282011,17,031,828201,1
912,1500000US170318282012,17,031,828201,2
1082,1500000US170318282013,17,031,828201,3
1244,1500000US170318282021,17,031,828202,1
1079,1500000US170318282022,17,031,828202,2
1294,1500000US170318282023,17,031,828202,3
973,1500000US170318282024,17,031,828202,4
1805,1500000US170318283001,17,031,828300,1
1558,1500000US170318283002,17,031,828300,2
691,1500000US170318284013,17,031,828401,3
848,1500000US170318284011,17,031,828401,1
976,1500000US170318284012,17,031,828401,2
1083,1500000US170318284014,17,031,828401,4
1580,1500000US170318284022,17,031,828402,2
1040,1500000US170318284021,17,031,828402,1
1068,1500000US170318284023,17,031,828402,3
1378,1500000US170318285032,17,031,828503,2
1309,1500000US170318285031,17,031,828503,1
734,1500000US170318285033,17,031,828503,3
901,1500000US170318285034,17,031,828503,4
2193,1500000US170318285041,17,031,828504,1
831,1500000US170318285043,17,031,828504,3
1122,1500000US170318285042,17,031,828504,2
1328,1500000US170318285044,17,031,828504,4
943,1500000US170318285052,17,031,828505,2
2803,1500000US170318285055,17,031,828505,5
981,1500000US170318285051,17,031,828505,1
773,1500000US170318285053,17,031,828505,3
1182,1500000US170318285054,17,031,828505,4
1095,1500000US170318285071,17,031,828507,1
2904,1500000US170318285072,17,031,828507,2
962,1500000US170318285081,17,031,828508,1
1581,1500000US170318285084,17,031,828508,4
829,1500000US170318285082,17,031,828508,2
1258,1500000US170318285083,17,031,828508,3
789,1500000US170318286013,17,031,828601,3
910,1500000US170318286011,17,031,828601,1
1111,1500000US170318286012,17,031,828601,2
1388,1500000US170318286014,17,031,828601,4
2710,1500000US170318286022,17,031,828602,2
1956,1500000US170318286021,17,031,828602,1
1143,1500000US170318287012,17,031,828701,2
879,1500000US170318287011,17,031,828701,1
957,1500000US170318287013,17,031,828701,3
801,1500000US170318287014,17,031,828701,4
1350,1500000US170318287021,17,031,828702,1
1723,1500000US170318287022,17,031,828702,2
1669,1500000US170318287023,17,031,828702,3
972,1500000US170318288011,17,031,828801,1
853,1500000US170318288014,17,031,828801,4
845,1500000US170318288012,17,031,828801,2
1511,1500000US170318288013,17,031,828801,3
941,1500000US170318288015,17,031,828801,5
1062,1500000US170318288022,17,031,828802,2
1061,1500000US170318288021,17,031,828802,1
859,1500000US170318288023,17,031,828802,3
691,1500000US170318289002,17,031,828900,2
1789,1500000US170318289001,17,031,828900,1
919,1500000US170318289003,17,031,828900,3
425,1500000US170318290001,17,031,829000,1
457,1500000US170318290002,17,031,829000,2
1754,1500000US170318291001,17,031,829100,1
1758,1500000US170318291002,17,031,829100,2
1066,1500000US170318292001,17,031,829200,1
1570,1500000US170318292002,17,031,829200,2
1628,1500000US170318292003,17,031,829200,3
1283,1500000US170318292004,17,031,829200,4
1548,1500000US170318293011,17,031,829301,1
2383,1500000US170318293012,17,031,829301,2
990,1500000US170318293021,17,031,829302,1
1283,1500000US170318293022,17,031,829302,2
1360,1500000US170318293023,17,031,829302,3
1049,1500000US170318294011,17,031,829401,1
888,1500000US170318294021,17,031,829402,1
966,1500000US170318294022,17,031,829402,2
1234,1500000US170318294023,17,031,829402,3
2352,1500000US170318295001,17,031,829500,1
859,1500000US170318295003,17,031,829500,3
790,1500000US170318295002,17,031,829500,2
944,1500000US170318296003,17,031,829600,3
1299,1500000US170318296001,17,031,829600,1
792,1500000US170318296002,17,031,829600,2
1745,1500000US170318297003,17,031,829700,3
632,1500000US170318297001,17,031,829700,1
967,1500000US170318297002,17,031,829700,2
768,1500000US170318298003,17,031,829800,3
2262,1500000US170318298001,17,031,829800,1
835,1500000US170318298002,17,031,829800,2
1360,1500000US170318298004,17,031,829800,4
1666,1500000US170318298005,17,031,829800,5
1194,1500000US170318299021,17,031,829902,1
1120,1500000US170318299024,17,031,829902,4
1912,1500000US170318299022,17,031,829902,2
2231,1500000US170318299023,17,031,829902,3
841,1500000US170318299032,17,031,829903,2
2122,1500000US170318299031,17,031,829903,1
1566,1500000US170318299033,17,031,829903,3
586,1500000US170318299042,17,031,829904,2
2201,1500000US170318299041,17,031,829904,1
1381,1500000US170318299043,17,031,829904,3
1652,1500000US170318300012,17,031,830001,2
780,1500000US170318300011,17,031,830001,1
2069,1500000US170318300033,17,031,830003,3
1730,1500000US170318300031,17,031,830003,1
1447,1500000US170318300032,17,031,830003,2
2394,1500000US170318300034,17,031,830003,4
1312,1500000US170318300042,17,031,830004,2
1415,1500000US170318300041,17,031,830004,1
2115,1500000US170318300043,17,031,830004,3
2687,1500000US170318300044,17,031,830004,4
1994,1500000US170318300051,17,031,830005,1
1774,1500000US170318300052,17,031,830005,2
952,1500000US170318300062,17,031,830006,2
1574,1500000US170318300061,17,031,830006,1
2254,1500000US170318300072,17,031,830007,2
1148,1500000US170318300071,17,031,830007,1
1236,1500000US170318300073,17,031,830007,3
851,1500000US170318300082,17,031,830008,2
2215,1500000US170318300081,17,031,830008,1
1276,1500000US170318300083,17,031,830008,3
2162,1500000US170318301001,17,031,830100,1
1135,1500000US170318301002,17,031,830100,2
1640,1500000US170318302011,17,031,830201,1
2157,1500000US170318302012,17,031,830201,2
1308,1500000US170318302013,17,031,830201,3
2020,1500000US170318302021,17,031,830202,1
1357,1500000US170318302022,17,031,830202,2
1349,1500000US170318303001,17,031,830300,1
1354,1500000US170318303002,17,031,830300,2
1621,1500000US170318303003,17,031,830300,3
1045,1500000US170318303004,17,031,830300,4
2038,1500000US170318304003,17,031,830400,3
624,1500000US170318304001,17,031,830400,1
839,1500000US170318304002,17,031,830400,2
590,1500000US170318304004,17,031,830400,4
1804,1500000US170318305002,17,031,830500,2
1541,1500000US170318305001,17,031,830500,1
1065,1500000US170318305003,17,031,830500,3
1746,1500000US170318306002,17,031,830600,2
1080,1500000US170318306001,17,031,830600,1
1275,1500000US170318306003,17,031,830600,3
834,1500000US170318306004,17,031,830600,4
820,1500000US170318307001,17,031,830700,1
1180,1500000US170318307004,17,031,830700,4
749,1500000US170318307002,17,031,830700,2
1257,1500000US170318307003,17,031,830700,3
877,1500000US170318308003,17,031,830800,3
993,1500000US170318308001,17,031,830800,1
535,1500000US170318308002,17,031,830800,2
1169,1500000US170318309002,17,031,830900,2
1276,1500000US170318309001,17,031,830900,1
631,1500000US170318309003,17,031,830900,3
1511,1500000US170318310002,17,031,831000,2
1122,1500000US170318310001,17,031,831000,1
1834,1500000US170318311003,17,031,831100,3
1177,1500000US170318311001,17,031,831100,1
1374,1500000US170318311002,17,031,831100,2
2312,1500000US170318311004,17,031,831100,4
2131,1500000US170318312002,17,031,831200,2
724,1500000US170318312001,17,031,831200,1
1977,1500000US170318312003,17,031,831200,3
1251,1500000US170318313001,17,031,831300,1
591,1500000US170318314001,17,031,831400,1
2229,1500000US170318314002,17,031,831400,2
2598,1500000US170318315001,17,031,831500,1
1823,1500000US170318315002,17,031,831500,2
1334,1500000US170318316002,17,031,831600,2
1257,1500000US170318316005,17,031,831600,5
1398,1500000US170318316001,17,031,831600,1
1187,1500000US170318316003,17,031,831600,3
1840,1500000US170318316004,17,031,831600,4
729,1500000US170318316006,17,031,831600,6
2237,1500000US170318317001,17,031,831700,1
905,1500000US170318318001,17,031,831800,1
1096,1500000US170318318004,17,031,831800,4
763,1500000US170318318002,17,031,831800,2
1295,1500000US170318318003,17,031,831800,3
1809,1500000US170318318005,17,031,831800,5
1546,1500000US170318319001,17,031,831900,1
1494,1500000US170318319002,17,031,831900,2
2062,1500000US170318320001,17,031,832000,1
1544,1500000US170318321001,17,031,832100,1
1004,1500000US170318321002,17,031,832100,2
862,1500000US170318321003,17,031,832100,3
880,1500000US170318322001,17,031,832200,1
1709,1500000US170318322002,17,031,832200,2
700,1500000US170318322003,17,031,832200,3
2054,1500000US170318323001,17,031,832300,1
1905,1500000US170318324001,17,031,832400,1
1696,1500000US170318324002,17,031,832400,2
1302,1500000US170318325001,17,031,832500,1
2032,1500000US170318325002,17,031,832500,2
866,1500000US170318326001,17,031,832600,1
1170,1500000US170318326002,17,031,832600,2
2111,1500000US170318326003,17,031,832600,3
824,1500000US170318329002,17,031,832900,2
1171,1500000US170318329001,17,031,832900,1
3065,1500000US170318330001,17,031,833000,1
2572,1500000US170318330002,17,031,833000,2
1972,1500000US170318331001,17,031,833100,1
2578,1500000US170318331003,17,031,833100,3
2371,1500000US170318331002,17,031,833100,2
2572,1500000US170318331004,17,031,833100,4
2912,1500000US170318333001,17,031,833300,1
1257,1500000US170318339001,17,031,833900,1
1076,1500000US170318339002,17,031,833900,2
808,1500000US170318340002,17,031,834000,2
2801,1500000US170318340001,17,031,834000,1
1459,1500000US170318342003,17,031,834200,3
1411,1500000US170318342001,17,031,834200,1
1064,1500000US170318342002,17,031,834200,2
759,1500000US170318342004,17,031,834200,4
1647,1500000US170318343002,17,031,834300,2
611,1500000US170318343004,17,031,834300,4
1253,1500000US170318343001,17,031,834300,1
551,1500000US170318343003,17,031,834300,3
1089,1500000US170318343005,17,031,834300,5
1089,1500000US170318343006,17,031,834300,6
799,1500000US170318344001,17,031,834400,1
1360,1500000US170318344002,17,031,834400,2
1606,1500000US170318344003,17,031,834400,3
1765,1500000US170318345001,17,031,834500,1
1196,1500000US170318346001,17,031,834600,1
1161,1500000US170318346002,17,031,834600,2
480,1500000US170318347001,17,031,834700,1
589,1500000US170318347002,17,031,834700,2
690,1500000US170318347003,17,031,834700,3
484,1500000US170318348001,17,031,834800,1
829,1500000US170318348002,17,031,834800,2
440,1500000US170318348003,17,031,834800,3
579,1500000US170318349001,17,031,834900,1
1373,1500000US170318349002,17,031,834900,2
1137,1500000US170318350001,17,031,835000,1
1618,1500000US170318350004,17,031,835000,4
1065,1500000US170318350002,17,031,835000,2
1553,1500000US170318350003,17,031,835000,3
1025,1500000US170318350005,17,031,835000,5
1376,1500000US170318351002,17,031,835100,2
1477,1500000US170318351001,17,031,835100,1
1180,1500000US170318351003,17,031,835100,3
1552,1500000US170318351004,17,031,835100,4
2038,1500000US170318352001,17,031,835200,1
704,1500000US170318355001,17,031,835500,1
880,1500000US170318355002,17,031,835500,2
420,1500000US170318356001,17,031,835600,1
478,1500000US170318356002,17,031,835600,2
1698,1500000US170318358001,17,031,835800,1
819,1500000US170318360001,17,031,836000,1
731,1500000US170318360002,17,031,836000,2
788,1500000US170318360003,17,031,836000,3
696,1500000US170318361001,17,031,836100,1
1197,1500000US170318361002,17,031,836100,2
2178,1500000US170318362001,17,031,836200,1
639,1500000US170318363001,17,031,836300,1
853,1500000US170318363002,17,031,836300,2
1385,1500000US170318364001,17,031,836400,1
1036,1500000US170318364002,17,031,836400,2
1200,1500000US170318364003,17,031,836400,3
764,1500000US170318365001,17,031,836500,1
763,1500000US170318365002,17,031,836500,2
1530,1500000US170318366002,17,031,836600,2
1399,1500000US170318366001,17,031,836600,1
1046,1500000US170318367002,17,031,836700,2
1435,1500000US170318367001,17,031,836700,1
897,1500000US170318368001,17,031,836800,1
1748,1500000US170318368002,17,031,836800,2
627,1500000US170318369001,17,031,836900,1
812,1500000US170318369002,17,031,836900,2
952,1500000US170318370002,17,031,837000,2
1090,1500000US170318370001,17,031,837000,1
642,1500000US170318371001,17,031,837100,1
1010,1500000US170318371002,17,031,837100,2
1275,1500000US170318373001,17,031,837300,1
1214,1500000US170318373002,17,031,837300,2
1117,1500000US170318374002,17,031,837400,2
873,1500000US170318374001,17,031,837400,1
1232,1500000US170318378002,17,031,837800,2
1605,1500000US170318378001,17,031,837800,1
940,1500000US170318380001,17,031,838000,1
1711,1500000US170318380002,17,031,838000,2
18,1500000US170318381001,17,031,838100,1
1803,1500000US170318381002,17,031,838100,2
422,1500000US170318382002,17,031,838200,2
1253,1500000US170318382001,17,031,838200,1
1230,1500000US170318383001,17,031,838300,1
1350,1500000US170318383002,17,031,838300,2
742,1500000US170318386001,17,031,838600,1
776,1500000US170318386002,17,031,838600,2
1051,1500000US170318387002,17,031,838700,2
1798,1500000US170318387001,17,031,838700,1
643,1500000US170318387003,17,031,838700,3
640,1500000US170318387004,17,031,838700,4
595,1500000US170318388001,17,031,838800,1
2507,1500000US170318388002,17,031,838800,2
3869,1500000US170318390001,17,031,839000,1
942,1500000US170318390004,17,031,839000,4
4290,1500000US170318390002,17,031,839000,2
1334,1500000US170318390003,17,031,839000,3
5019,1500000US170318391001,17,031,839100,1
3215,1500000US170318391002,17,031,839100,2
1127,1500000US170318392001,17,031,839200,1
1622,1500000US170318392002,17,031,839200,2
1590,1500000US170318395001,17,031,839500,1
736,1500000US170318396001,17,031,839600,1
993,1500000US170318396002,17,031,839600,2
1339,1500000US170318397001,17,031,839700,1
1445,1500000US170318397002,17,031,839700,2
1761,1500000US170318397003,17,031,839700,3
739,1500000US170318398001,17,031,839800,1
1186,1500000US170318398002,17,031,839800,2
761,1500000US170318398003,17,031,839800,3
627,1500000US170318399001,17,031,839900,1
1644,1500000US170318399002,17,031,839900,2
848,1500000US170318399003,17,031,839900,3
702,1500000US170318399004,17,031,839900,4
610,1500000US170318399005,17,031,839900,5
1830,1500000US170318400001,17,031,840000,1
1171,1500000US170318400002,17,031,840000,2
1059,1500000US170318401001,17,031,840100,1
1970,1500000US170318401002,17,031,840100,2
2497,1500000US170318402001,17,031,840200,1
2004,1500000US170318403003,17,031,840300,3
1089,1500000US170318403001,17,031,840300,1
1103,1500000US170318403002,17,031,840300,2
1931,1500000US170318404002,17,031,840400,2
1438,1500000US170318404001,17,031,840400,1
1731,1500000US170318407003,17,031,840700,3
893,1500000US170318407001,17,031,840700,1
1276,1500000US170318407002,17,031,840700,2
2147,1500000US170318408001,17,031,840800,1
1185,1500000US170318408002,17,031,840800,2
1136,1500000US170318410001,17,031,841000,1
2002,1500000US170318411003,17,031,841100,3
1650,1500000US170318411001,17,031,841100,1
2268,1500000US170318411002,17,031,841100,2
1436,1500000US170318411004,17,031,841100,4
1831,1500000US170318412002,17,031,841200,2
1287,1500000US170318412001,17,031,841200,1
1755,1500000US170318412003,17,031,841200,3
990,1500000US170318413001,17,031,841300,1
689,1500000US170318413004,17,031,841300,4
1696,1500000US170318413002,17,031,841300,2
798,1500000US170318413003,17,031,841300,3
1447,1500000US170318415001,17,031,841500,1
1457,1500000US170318415002,17,031,841500,2
1509,1500000US170318417001,17,031,841700,1
689,1500000US170318418001,17,031,841800,1
1715,1500000US170318418002,17,031,841800,2
2679,1500000US170318419001,17,031,841900,1
3821,1500000US170318419002,17,031,841900,2
1689,1500000US170318420002,17,031,842000,2
901,1500000US170318420001,17,031,842000,1
1019,1500000US170318421003,17,031,842100,3
1137,1500000US170318421005,17,031,842100,5
1294,1500000US170318421001,17,031,842100,1
1071,1500000US170318421002,17,031,842100,2
1164,1500000US170318421004,17,031,842100,4
965,1500000US170318421006,17,031,842100,6
4212,1500000US170318422001,17,031,842200,1
1502,1500000US170318423001,17,031,842300,1
2027,1500000US170318423002,17,031,842300,2
2603,1500000US170318424002,17,031,842400,2
438,1500000US170318424001,17,031,842400,1
2644,1500000US170318425001,17,031,842500,1
909,1500000US170318426002,17,031,842600,2
1411,1500000US170318426001,17,031,842600,1
881,1500000US170318426003,17,031,842600,3
1044,1500000US170318426004,17,031,842600,4
1212,1500000US170318428001,17,031,842800,1
1414,1500000US170318428002,17,031,842800,2
1135,1500000US170318428003,17,031,842800,3
1116,1500000US170318428004,17,031,842800,4
1338,1500000US170318428005,17,031,842800,5
1422,1500000US170318428006,17,031,842800,6
2480,1500000US170318429001,17,031,842900,1
1694,1500000US170318430001,17,031,843000,1
1186,1500000US170318430002,17,031,843000,2
1046,1500000US170318431001,17,031,843100,1
701,1500000US170318431002,17,031,843100,2
1352,1500000US170318432001,17,031,843200,1
1070,1500000US170318432002,17,031,843200,2
1572,1500000US170318433001,17,031,843300,1
1524,1500000US170318434001,17,031,843400,1
6030,1500000US170318435001,17,031,843500,1
1585,1500000US170318436002,17,031,843600,2
1504,1500000US170318436001,17,031,843600,1
1375,1500000US170318437002,17,031,843700,2
1169,1500000US170318437001,17,031,843700,1
1158,1500000US170318438001,17,031,843800,1
842,1500000US170318438002,17,031,843800,2
928,1500000US170318439001,17,031,843900,1
658,1500000US170318439004,17,031,843900,4
487,1500000US170318439002,17,031,843900,2
743,1500000US170318439003,17,031,843900,3
850,1500000US170318439005,17,031,843900,5
1776,1500000US170318446001,17,031,844600,1
692,1500000US170318447001,17,031,844700,1
705,1500000US170318447002,17,031,844700,2
945,1500000US170318447003,17,031,844700,3
0,1500000US170319800001,17,031,980000,1
18,1500000US170319801001,17,031,980100,1
0,1500000US170319900000,17,031,990000,0
